Post Code,City Name,State,Deliverya,Deliveryb,Satchel,Local,Price,p1,p2,p3,p4,p5
0022,EERSTERUS UIT 6,Gauteng,PRY,1,2 to 1,A3 Red,A5 Blue,A4 Blue,A3 Blue,A2 Blue,R32
0024,FOURIESRUS,Gauteng,PRY,1,2 to 1,A3 Red,A5 Blue,A4 Blue,A3 Blue,A2 Blue,R32
0026,LAEZONIA,Gauteng,PRY,1,2 to 1,A3 Red,A5 Blue,A4 Blue,A3 Blue,A2 Blue,R32
0033,WONDERBOOM POORT,Gauteng,PRY,1,2 to 1,A3 Red,A5 Blue,A4 Blue,A3 Blue,A2 Blue,R32
0035,KAMEELDRIF EAST,Gauteng,PRY,1,A3 Red,A5 Blue,A4 Blue,A3 Blue,A2 Blue,R32
0035,KAMEELDRIF-OOS,Gauteng,PRY,1,A3 Red,A5 Blue,A4 Blue,A3 Blue,A2 Blue,R32
0035,KNOPPIESLAAGTE,Gauteng,PRY,1,2 to 1,A3 Red,A5 Blue,A4 Blue,A3 Blue,A2 Blue,R32
0037,CLAUDIUS,Gauteng,PRY,1,2 to 1,A3 Red,A5 Blue,A4 Blue,A3 Blue,A2 Blue,R32
0037,LAUDIUM,Gauteng,PRY,1,2 to 1,A3 Red,A5 Blue,A4 Blue,A3 Blue,A2 Blue,R32
0037,LAUDIUM EXT 1,Gauteng,PRY,1,2 to 1,A3 Red,A5 Blue,A4 Blue,A3 Blue,A2 Blue,R32
0037,LAUDIUM EXT 2,Gauteng,PRY,1,2 to 1,A3 Red,A5 Blue,A4 Blue,A3 Blue,A2 Blue,R32
0037,LAUDIUM EXT 3,Gauteng,PRY,1,2 to 1,A3 Red,A5 Blue,A4 Blue,A3 Blue,A2 Blue,R32
0037,LAUDIUM UIT 1,Gauteng,PRY,1,2 to 1,A3 Red,A5 Blue,A4 Blue,A3 Blue,A2 Blue,R32
0037,LAUDIUM UIT 2,Gauteng,PRY,1,2 to 1,A3 Red,A5 Blue,A4 Blue,A3 Blue,A2 Blue,R32
0037,LAUDIUM UIT 3,Gauteng,PRY,1,2 to 1,A3 Red,A5 Blue,A4 Blue,A3 Blue,A2 Blue,R32
0043,FAIRVIEW,Gauteng,PRY,1,2 to 1,A3 Red,A5 Blue,A4 Blue,A3 Blue,A2 Blue,R32
0053,ONTVANGER VAN INKOMSTE,Gauteng,PRY,1,2 to 1,A3 Red,A5 Blue,A4 Blue,A3 Blue,A2 Blue,R32
0053,RECEIVER OF REVENUE,Gauteng,PRY,1,2 to 1,A3 Red,A5 Blue,A4 Blue,A3 Blue,A2 Blue,R32
0056,TIEGERPOORT,Gauteng,PRY,1,2 to 1,A3 Red,A5 Blue,A4 Blue,A3 Blue,A2 Blue,R32
0058,QUAGGA,Gauteng,PRY,1,2 to 1,A3 Red,A5 Blue,A4 Blue,A3 Blue,A2 Blue,R32
0068,KAMEELDRIF WEST,Gauteng,PRY,1,A3 Red,A5 Blue,A4 Blue,A3 Blue,A2 Blue,R32
0068,KAMEELDRIF-WES,Gauteng,PRY,1,A3 Red,A5 Blue,A4 Blue,A3 Blue,A2 Blue,R32
0071,PRETORIA SHOW,Gauteng,PRY,1,2 to 1,A3 Red,A5 Blue,A4 Blue,A3 Blue,A2 Blue,R32
0072,WOODLANDS,Gauteng,PRY,1,2 to 1,A3 Red,A5 Blue,A4 Blue,A3 Blue,A2 Blue,R32
0074,CORPORATE,Gauteng,PRY,1,2 to 1,A3 Red,A5 Blue,A4 Blue,A3 Blue,A2 Blue,R32
0074,CORPORATE POST OFFICE,Gauteng,PRY,1,2 to 1,A3 Red,A5 Blue,A4 Blue,A3 Blue,A2 Blue,R32
